Shipment ID,Origin,Destination,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend,Season
SHIP018858,5,2,2,0.33666666666666667,0,1,0,0.08333333333333333,0.47368421052631576,4,3,0,2
SHIP018859,3,1,1,0.7577777777777779,0,1,0,0.3333333333333333,0.47368421052631576,5,1,0,2
SHIP018860,1,2,0,0.21444444444444444,0,2,1,0.0,0.5263157894736842,3,1,0,2
SHIP018861,6,0,0,0.04944444444444446,0,1,1,0.0,0.7368421052631579,10,4,0,4
SHIP018862,8,6,3,0.16166666666666668,0,2,1,0.0,0.5263157894736842,7,4,0,3
SHIP018863,7,0,2,0.09,0,1,0,0.0,0.47368421052631576,2,4,0,1
SHIP018864,0,2,1,0.27611111111111114,2,2,1,0.08333333333333333,0.7894736842105263,3,0,0,2
SHIP018865,3,0,1,0.931111111111111,2,1,1,0.4166666666666667,0.5263157894736842,11,2,0,4
SHIP018866,4,0,1,0.74,2,1,1,0.3333333333333333,0.5263157894736842,10,3,0,4
SHIP018867,6,4,2,0.37444444444444447,0,0,1,0.08333333333333333,0.5789473684210527,2,6,1,1
SHIP018868,2,9,2,0.5972222222222223,0,1,1,0.25,0.5789473684210527,1,0,0,1
SHIP018869,3,8,0,0.9155555555555555,0,1,0,0.4166666666666667,0.47368421052631576,9,0,0,4
SHIP018870,5,7,0,0.5177777777777779,2,1,1,0.16666666666666669,0.631578947368421,5,0,0,2
SHIP018871,5,6,2,0.7088888888888889,2,2,1,0.25,0.5789473684210527,4,2,0,2
SHIP018872,4,1,3,0.8633333333333333,0,0,1,0.3333333333333333,0.5789473684210527,12,3,0,1
SHIP018873,4,8,2,0.8883333333333334,0,1,0,0.3333333333333333,0.47368421052631576,7,1,0,3
SHIP018874,2,7,1,0.2966666666666667,3,2,1,0.08333333333333333,0.894736842105263,1,0,0,1
SHIP018875,6,4,0,0.45722222222222225,0,1,0,0.16666666666666669,0.47368421052631576,12,5,1,1
SHIP018876,9,7,0,0.9094444444444445,2,2,1,0.4166666666666667,0.5789473684210527,4,1,0,2
SHIP018877,2,7,2,0.8600000000000001,0,2,1,0.3333333333333333,0.5263157894736842,9,6,1,4
SHIP018878,9,6,1,0.8527777777777779,0,2,1,0.3333333333333333,0.5263157894736842,5,6,1,2
SHIP018879,4,3,3,0.7627777777777778,0,1,0,0.3333333333333333,0.47368421052631576,10,0,0,4
SHIP018880,5,3,2,0.22000000000000003,0,0,1,0.0,0.5789473684210527,5,6,1,2
SHIP018881,2,6,3,0.035,0,2,1,0.0,0.5263157894736842,10,5,1,4
SHIP018882,8,3,2,0.19,0,2,1,0.0,0.5263157894736842,7,4,0,3
SHIP018883,9,6,3,0.2866666666666667,0,2,1,0.08333333333333333,0.631578947368421,5,0,0,2
SHIP018885,0,8,1,0.29555555555555557,2,0,1,0.08333333333333333,0.7368421052631579,6,0,0,3
SHIP018886,2,0,3,0.175,1,1,1,0.0,0.5789473684210527,1,6,1,1
SHIP018887,9,0,1,0.295,0,1,0,0.08333333333333333,0.47368421052631576,1,6,1,1
SHIP018888,6,2,2,0.2772222222222222,0,2,1,0.08333333333333333,0.5263157894736842,3,4,0,2
SHIP018889,5,1,3,0.40777777777777774,0,2,1,0.16666666666666669,0.5263157894736842,3,4,0,2
SHIP018890,8,3,2,0.9605555555555556,0,1,0,0.4166666666666667,0.47368421052631576,4,3,0,2
SHIP018891,2,9,1,0.1388888888888889,0,0,1,0.0,0.5789473684210527,8,6,1,3
SHIP018892,1,8,2,0.8377777777777777,2,2,1,0.3333333333333333,0.5789473684210527,1,3,0,1
SHIP018893,3,7,1,0.9844444444444445,0,1,0,0.4166666666666667,0.47368421052631576,5,5,1,2
SHIP018894,5,6,3,0.9383333333333332,0,1,0,0.4166666666666667,0.47368421052631576,5,4,0,2
SHIP018895,1,7,0,0.052777777777777785,0,1,0,0.0,0.47368421052631576,3,3,0,2
SHIP018896,5,6,1,0.6477777777777778,0,1,0,0.25,0.47368421052631576,11,1,0,4
SHIP018897,6,3,1,0.6594444444444445,0,1,0,0.25,0.47368421052631576,12,6,1,1
SHIP018898,3,6,3,0.14944444444444444,0,1,0,0.0,0.47368421052631576,2,5,1,1
SHIP018899,2,5,1,0.00888888888888889,0,1,1,0.0,0.6842105263157894,11,2,0,4
SHIP018900,7,1,0,0.08666666666666667,0,0,1,0.0,0.7368421052631579,2,1,0,1
SHIP018901,1,8,0,0.9044444444444444,0,1,0,0.4166666666666667,0.47368421052631576,2,2,0,1
SHIP018902,0,1,0,0.825,0,2,1,0.3333333333333333,0.7368421052631579,9,2,0,4
SHIP018903,9,3,3,0.1905555555555556,2,1,1,0.0,0.5263157894736842,4,4,0,2
SHIP018904,4,7,0,0.22666666666666668,1,1,1,0.08333333333333333,0.5789473684210527,2,2,0,1
SHIP018905,2,8,2,0.38999999999999996,0,2,1,0.16666666666666669,0.5263157894736842,2,0,0,1
SHIP018906,6,8,3,0.12055555555555555,0,2,1,0.0,0.5263157894736842,10,1,0,4
SHIP018907,5,1,2,0.3605555555555556,1,1,1,0.08333333333333333,0.5789473684210527,9,5,1,4
SHIP018908,0,9,2,0.4511111111111111,0,0,1,0.16666666666666669,0.5789473684210527,3,5,1,2
SHIP018909,1,3,3,0.2561111111111111,0,1,0,0.08333333333333333,0.47368421052631576,2,6,1,1
SHIP018910,0,9,2,0.3161111111111111,0,2,1,0.08333333333333333,0.5263157894736842,6,0,0,3
SHIP018911,0,8,2,0.20333333333333337,2,0,1,0.0,0.631578947368421,5,3,0,2
SHIP018912,8,4,3,0.35055555555555556,0,1,0,0.08333333333333333,0.47368421052631576,6,6,1,3
SHIP018913,0,4,0,0.6444444444444444,0,2,1,0.25,0.5263157894736842,5,4,0,2
SHIP018914,7,1,3,0.895,2,1,1,0.4166666666666667,0.5263157894736842,9,5,1,4
SHIP018915,9,4,1,0.5888888888888888,2,0,1,0.25,0.7368421052631579,9,4,0,4
SHIP018916,0,2,1,0.4272222222222222,0,1,0,0.16666666666666669,0.47368421052631576,3,4,0,2
SHIP018917,9,8,0,0.21111111111111114,0,2,1,0.0,0.5263157894736842,12,2,0,1
SHIP018918,8,5,0,0.0888888888888889,0,1,0,0.0,0.47368421052631576,6,0,0,3
SHIP018919,3,4,3,0.9133333333333333,3,0,1,0.4166666666666667,0.7368421052631579,8,0,0,3
SHIP018920,4,7,2,0.9255555555555555,0,2,1,0.4166666666666667,0.7368421052631579,1,6,1,1
SHIP018921,6,7,0,0.042777777777777776,0,1,0,0.0,0.47368421052631576,5,3,0,2
SHIP018922,8,0,3,0.9383333333333332,0,1,0,0.4166666666666667,0.47368421052631576,3,5,1,2
SHIP018923,9,6,3,0.14277777777777778,0,1,1,0.0,0.7368421052631579,1,6,1,1
SHIP018924,5,6,0,0.5922222222222222,0,1,0,0.25,0.47368421052631576,2,4,0,1
SHIP018925,0,9,3,0.21611111111111114,2,2,1,0.0,0.5789473684210527,4,5,1,2
SHIP018926,2,8,2,0.9844444444444445,0,1,0,0.4166666666666667,0.47368421052631576,10,0,0,4
SHIP018927,3,9,0,0.2561111111111111,2,2,1,0.08333333333333333,0.7894736842105263,5,5,1,2
SHIP018928,9,1,2,0.8938888888888887,0,1,0,0.4166666666666667,0.47368421052631576,7,1,0,3
SHIP018929,5,2,0,0.6683333333333334,2,2,1,0.25,0.5789473684210527,4,5,1,2
SHIP018930,9,4,2,0.4727777777777778,2,2,1,0.16666666666666669,0.5789473684210527,8,2,0,3
SHIP018931,4,7,2,0.7911111111111111,3,2,1,0.3333333333333333,0.6842105263157894,2,6,1,1
SHIP018932,4,6,0,0.6427777777777779,0,1,1,0.25,0.7368421052631579,10,1,0,4
SHIP018933,9,5,3,0.8472222222222223,0,1,0,0.3333333333333333,0.47368421052631576,1,3,0,1
SHIP018934,2,8,1,0.8172222222222223,0,2,1,0.3333333333333333,0.7894736842105263,11,2,0,4
SHIP018935,4,3,3,0.6027777777777779,0,0,1,0.25,0.6842105263157894,5,3,0,2
SHIP018936,0,6,1,0.13277777777777777,0,1,0,0.0,0.47368421052631576,5,0,0,2
SHIP018937,3,4,2,0.6388888888888888,0,2,1,0.25,0.5263157894736842,2,5,1,1
SHIP018938,5,8,3,0.9305555555555556,0,1,0,0.4166666666666667,0.47368421052631576,5,4,0,2
SHIP018939,2,4,1,0.14111111111111113,0,0,1,0.0,0.7894736842105263,11,4,0,4
SHIP018940,0,1,1,0.37166666666666665,0,2,1,0.08333333333333333,0.5263157894736842,3,3,0,2
SHIP018941,0,9,0,0.5611111111111111,0,0,1,0.25,0.5789473684210527,5,2,0,2
SHIP018942,3,9,1,0.6188888888888888,2,0,1,0.25,0.631578947368421,11,2,0,4
SHIP018943,1,0,0,0.9238888888888888,2,1,1,0.4166666666666667,0.5263157894736842,11,5,1,4
SHIP018944,0,4,1,0.7033333333333334,0,2,1,0.25,0.5263157894736842,4,5,1,2
SHIP018945,9,0,3,0.5266666666666666,2,1,1,0.16666666666666669,0.5263157894736842,9,4,0,4
SHIP018946,1,6,0,0.030555555555555558,0,2,1,0.0,0.6842105263157894,2,0,0,1
SHIP018947,6,8,2,0.5705555555555555,0,1,0,0.25,0.47368421052631576,3,3,0,2
SHIP018948,8,4,3,0.7438888888888888,1,0,1,0.3333333333333333,0.9473684210526315,11,4,0,4
SHIP018949,2,5,1,0.22722222222222221,0,1,0,0.08333333333333333,0.47368421052631576,4,6,1,2
SHIP018950,7,1,2,0.33111111111111113,0,2,1,0.08333333333333333,0.5263157894736842,1,1,0,1
SHIP018951,6,5,3,0.39944444444444444,0,2,1,0.16666666666666669,0.5263157894736842,2,0,0,1
SHIP018953,8,5,0,0.7316666666666667,0,0,1,0.3333333333333333,0.7368421052631579,4,1,0,2
SHIP018954,8,3,0,0.5922222222222222,1,1,1,0.25,0.8421052631578947,3,3,0,2
SHIP018955,3,2,0,0.14,0,1,0,0.0,0.47368421052631576,10,2,0,4
SHIP018956,6,2,3,0.29444444444444445,0,2,1,0.08333333333333333,0.5263157894736842,6,1,0,3
SHIP018957,4,0,0,0.33055555555555555,0,2,1,0.08333333333333333,0.5263157894736842,1,5,1,1
SHIP018958,1,5,3,0.5722222222222222,2,2,1,0.25,0.5789473684210527,8,4,0,3
SHIP018959,9,2,2,0.7766666666666666,0,0,1,0.3333333333333333,0.5789473684210527,1,1,0,1
SHIP018960,9,5,0,0.8383333333333334,1,1,1,0.3333333333333333,0.5789473684210527,7,2,0,3
SHIP018961,9,3,0,0.3338888888888889,2,0,1,0.08333333333333333,0.8421052631578947,10,3,0,4
SHIP018962,0,1,1,0.11444444444444446,2,0,1,0.0,0.631578947368421,5,5,1,2
SHIP018963,7,2,3,0.5172222222222222,1,2,1,0.16666666666666669,0.7368421052631579,7,2,0,3
SHIP018964,1,7,1,0.596111111111111,2,1,1,0.25,0.7368421052631579,3,5,1,2
SHIP018965,6,4,3,0.34,0,2,1,0.08333333333333333,0.6842105263157894,2,1,0,1
SHIP018966,7,2,2,0.29055555555555557,0,2,1,0.08333333333333333,0.5263157894736842,7,2,0,3
SHIP018967,2,8,2,0.09666666666666668,0,0,1,0.0,0.5789473684210527,12,1,0,1
SHIP018968,1,0,2,0.8883333333333334,1,0,1,0.3333333333333333,0.6842105263157894,5,1,0,2
SHIP018969,8,4,1,0.04722222222222222,0,2,1,0.0,0.6842105263157894,10,3,0,4
SHIP018970,6,1,3,0.5111111111111111,0,2,1,0.16666666666666669,0.7368421052631579,5,6,1,2
SHIP018971,3,2,3,0.6622222222222223,0,0,1,0.25,0.8421052631578947,10,2,0,4
SHIP018972,2,0,3,0.22999999999999998,0,2,1,0.08333333333333333,0.5263157894736842,4,1,0,2
SHIP018973,4,0,1,0.701111111111111,0,0,1,0.25,0.5789473684210527,2,4,0,1
SHIP018974,5,7,2,0.07611111111111113,0,1,0,0.0,0.47368421052631576,1,5,1,1
SHIP018975,7,6,3,0.6316666666666666,0,2,1,0.25,0.5263157894736842,9,5,1,4
SHIP018976,7,2,3,0.6044444444444443,0,1,1,0.25,0.631578947368421,11,2,0,4
SHIP018977,1,6,0,0.7849999999999999,0,1,0,0.3333333333333333,0.47368421052631576,4,4,0,2
SHIP018978,0,2,3,0.9394444444444443,1,1,1,0.4166666666666667,0.5789473684210527,5,1,0,2
SHIP018979,4,5,0,0.5866666666666667,0,2,1,0.25,0.5263157894736842,8,5,1,3
SHIP018980,0,3,1,0.6100000000000001,2,0,1,0.25,0.631578947368421,2,4,0,1
SHIP018981,6,8,2,0.6611111111111112,1,0,1,0.25,0.6842105263157894,7,3,0,3
SHIP018982,5,2,1,0.42944444444444446,0,1,0,0.16666666666666669,0.47368421052631576,3,0,0,2
SHIP018983,1,6,2,0.25722222222222224,1,1,1,0.08333333333333333,0.7368421052631579,1,4,0,1
SHIP018984,8,5,1,0.9105555555555556,0,1,0,0.4166666666666667,0.47368421052631576,2,5,1,1
SHIP018985,2,5,3,0.9022222222222223,0,1,0,0.4166666666666667,0.47368421052631576,2,6,1,1
SHIP018986,4,2,2,0.7116666666666667,2,1,1,0.25,0.5263157894736842,8,4,0,3
SHIP018987,7,5,0,0.7749999999999999,1,2,1,0.3333333333333333,0.631578947368421,3,4,0,2
SHIP018988,8,9,0,0.05000000000000002,3,1,1,0.0,0.631578947368421,1,6,1,1
SHIP018990,3,0,3,0.061111111111111116,0,2,1,0.0,0.5263157894736842,1,1,0,1
SHIP018991,6,2,2,0.9377777777777778,0,1,1,0.4166666666666667,0.6842105263157894,6,3,0,3
SHIP018992,0,1,1,0.21111111111111114,0,2,1,0.0,0.5263157894736842,1,1,0,1
SHIP018993,3,1,1,0.7127777777777777,0,2,1,0.3333333333333333,0.42105263157894735,1,4,0,1
SHIP018994,9,8,0,0.5233333333333334,1,1,1,0.16666666666666669,0.5789473684210527,9,6,1,4
SHIP018995,0,3,2,0.8038888888888889,0,1,0,0.3333333333333333,0.47368421052631576,1,1,0,1
SHIP018996,3,2,1,0.7094444444444445,0,2,1,0.25,0.5263157894736842,4,5,1,2
SHIP018997,4,5,2,0.9405555555555556,2,1,1,0.4166666666666667,0.6842105263157894,11,2,0,4
SHIP018998,9,3,2,0.595,0,0,1,0.25,0.5789473684210527,6,1,0,3
SHIP018999,6,8,1,0.8472222222222223,0,2,1,0.3333333333333333,0.5263157894736842,5,2,0,2
SHIP019000,6,1,0,0.7966666666666666,0,1,0,0.3333333333333333,0.47368421052631576,7,6,1,3
SHIP019001,9,6,3,0.3005555555555556,0,2,1,0.08333333333333333,0.5263157894736842,10,1,0,4
SHIP019002,5,1,1,0.5538888888888889,0,1,0,0.16666666666666669,0.47368421052631576,2,4,0,1
SHIP019004,6,0,3,0.12444444444444444,0,2,1,0.0,0.5263157894736842,4,4,0,2
SHIP019005,3,1,1,0.606111111111111,0,2,1,0.25,0.6842105263157894,4,4,0,2
SHIP019006,6,5,1,0.8888888888888888,0,2,1,0.4166666666666667,0.5263157894736842,11,0,0,4
SHIP019007,8,9,2,0.07500000000000001,0,2,1,0.0,0.5263157894736842,2,2,0,1
SHIP019008,6,5,0,0.31333333333333335,2,2,1,0.08333333333333333,0.5789473684210527,3,3,0,2
SHIP019009,8,4,2,0.6827777777777777,0,1,0,0.25,0.47368421052631576,5,5,1,2
SHIP019010,5,1,3,0.7605555555555557,0,1,0,0.3333333333333333,0.47368421052631576,4,2,0,2
SHIP019011,4,0,0,0.30944444444444447,0,1,1,0.08333333333333333,0.6842105263157894,6,0,0,3
SHIP019012,6,2,1,0.04444444444444445,0,1,0,0.0,0.47368421052631576,5,1,0,2
SHIP019013,5,7,2,0.13,0,2,1,0.0,0.5263157894736842,3,6,1,2
SHIP019014,4,9,2,0.9927777777777778,0,1,0,0.4166666666666667,0.47368421052631576,12,2,0,1
SHIP019015,0,4,0,0.6038888888888889,0,0,1,0.25,0.5789473684210527,2,3,0,1
SHIP019016,1,8,0,0.17833333333333334,1,1,1,0.0,0.6842105263157894,4,4,0,2
SHIP019017,9,6,0,0.8577777777777778,0,2,1,0.3333333333333333,0.7368421052631579,3,4,0,2
SHIP019018,3,7,0,0.5994444444444444,3,1,1,0.25,0.631578947368421,7,5,1,3
SHIP019019,5,1,2,0.2588888888888889,0,2,1,0.08333333333333333,0.5263157894736842,2,5,1,1
SHIP019020,4,2,0,0.25833333333333336,0,2,1,0.08333333333333333,0.6842105263157894,4,5,1,2
SHIP019021,0,8,1,0.29555555555555557,2,0,1,0.08333333333333333,0.8421052631578947,10,2,0,4
SHIP019022,3,7,3,0.9261111111111111,0,0,1,0.4166666666666667,0.5789473684210527,8,3,0,3
SHIP019023,3,5,2,0.6777777777777778,0,1,0,0.25,0.47368421052631576,11,3,0,4
SHIP019024,3,1,3,0.7155555555555555,3,1,1,0.25,0.631578947368421,5,1,0,2
SHIP019025,9,7,0,0.8255555555555556,0,0,1,0.3333333333333333,0.5789473684210527,7,3,0,3
SHIP019026,4,9,2,0.596111111111111,0,2,1,0.25,0.631578947368421,3,4,0,2
SHIP019027,1,6,1,0.4855555555555556,0,1,0,0.16666666666666669,0.47368421052631576,3,2,0,2
SHIP019028,9,7,3,0.07055555555555557,0,1,0,0.0,0.47368421052631576,3,4,0,2
SHIP019029,0,6,2,0.32555555555555554,3,1,1,0.08333333333333333,0.631578947368421,2,4,0,1
SHIP019030,8,0,1,0.47833333333333333,2,1,1,0.16666666666666669,0.7368421052631579,3,3,0,2
SHIP019031,0,7,2,0.022222222222222227,0,1,0,0.0,0.47368421052631576,5,4,0,2
SHIP019032,0,7,3,0.03666666666666668,2,2,1,0.0,0.5789473684210527,2,5,1,1
SHIP019033,5,6,2,0.7533333333333334,2,1,1,0.3333333333333333,0.5263157894736842,2,1,0,1
SHIP019034,8,4,2,0.465,1,1,1,0.16666666666666669,0.5789473684210527,2,4,0,1
SHIP019035,4,1,2,0.5477777777777777,3,0,1,0.16666666666666669,0.7368421052631579,1,3,0,1
SHIP019037,6,3,2,0.6238888888888889,0,1,0,0.25,0.47368421052631576,9,5,1,4
SHIP019038,9,5,2,0.43111111111111117,1,2,1,0.16666666666666669,0.631578947368421,3,3,0,2
SHIP019039,5,4,0,0.08222222222222222,0,1,0,0.0,0.47368421052631576,1,0,0,1
SHIP019040,2,9,2,0.8827777777777779,0,2,1,0.3333333333333333,0.5263157894736842,12,1,0,1
SHIP019041,6,4,3,0.7494444444444444,0,1,0,0.3333333333333333,0.47368421052631576,12,4,0,1
SHIP019042,5,4,2,0.9094444444444445,0,2,1,0.4166666666666667,0.5263157894736842,10,4,0,4
SHIP019043,0,9,3,0.9577777777777776,0,1,0,0.4166666666666667,0.47368421052631576,8,2,0,3
SHIP019044,6,7,0,0.46722222222222226,0,0,1,0.16666666666666669,0.6842105263157894,12,1,0,1
SHIP019045,1,8,0,0.5683333333333334,0,2,1,0.25,0.631578947368421,2,6,1,1
SHIP019046,3,9,3,0.46222222222222226,3,0,1,0.16666666666666669,0.7368421052631579,7,6,1,3
SHIP019048,8,2,2,0.33222222222222225,2,1,1,0.08333333333333333,0.5263157894736842,10,0,0,4
SHIP019049,5,3,0,0.41,2,1,1,0.16666666666666669,0.5263157894736842,1,2,0,1
SHIP019050,3,2,0,0.7938888888888889,1,1,1,0.3333333333333333,0.7894736842105263,7,6,1,3
SHIP019051,6,2,2,0.7777777777777777,1,2,1,0.3333333333333333,0.8421052631578947,5,6,1,2
SHIP019052,1,9,2,0.4477777777777778,0,0,1,0.16666666666666669,0.5789473684210527,4,1,0,2
SHIP019053,5,9,0,0.9266666666666665,0,0,1,0.4166666666666667,0.5789473684210527,11,3,0,4
SHIP019054,2,4,3,0.625,0,2,1,0.25,0.5263157894736842,9,2,0,4
SHIP019055,3,5,1,0.6133333333333333,0,2,1,0.25,0.5263157894736842,7,4,0,3
SHIP019056,3,4,3,0.5716666666666668,3,2,1,0.25,0.6842105263157894,1,4,0,1
SHIP019058,2,6,2,0.20777777777777778,0,1,1,0.0,0.7368421052631579,8,0,0,3
SHIP019059,6,8,1,0.5744444444444445,0,1,0,0.25,0.47368421052631576,7,6,1,3
SHIP019060,7,6,3,0.19666666666666666,0,0,1,0.0,0.7894736842105263,8,4,0,3
SHIP019061,9,1,2,0.7288888888888889,0,1,0,0.3333333333333333,0.47368421052631576,8,4,0,3
SHIP019062,2,9,0,0.6505555555555556,0,2,1,0.25,0.5263157894736842,3,1,0,2
SHIP019064,9,1,3,0.2927777777777778,0,1,0,0.08333333333333333,0.47368421052631576,7,1,0,3
SHIP019065,0,5,1,0.6455555555555557,2,1,1,0.25,0.5263157894736842,9,5,1,4
SHIP019066,0,5,2,0.6183333333333334,0,1,0,0.25,0.47368421052631576,10,2,0,4
SHIP019067,4,7,3,0.6494444444444445,0,0,1,0.25,0.5789473684210527,8,5,1,3
SHIP019068,2,6,3,0.22444444444444445,0,1,0,0.08333333333333333,0.47368421052631576,6,1,0,3
SHIP019069,1,7,3,0.4022222222222222,0,2,1,0.16666666666666669,0.5263157894736842,1,0,0,1
SHIP019070,3,6,1,0.6277777777777778,0,2,1,0.25,0.5263157894736842,1,6,1,1
SHIP019071,9,5,2,0.023333333333333345,0,0,1,0.0,0.6842105263157894,2,4,0,1
SHIP019072,9,0,1,0.8794444444444445,1,1,1,0.3333333333333333,0.5789473684210527,10,1,0,4
SHIP019073,6,4,0,0.008333333333333345,0,1,0,0.0,0.47368421052631576,1,1,0,1
SHIP019074,3,0,2,0.8944444444444444,0,2,1,0.4166666666666667,0.5263157894736842,10,5,1,4
SHIP019075,6,0,2,0.7194444444444446,0,0,1,0.25,0.5789473684210527,1,0,0,1
SHIP019076,4,8,2,0.7205555555555556,3,1,1,0.25,0.631578947368421,9,1,0,4
SHIP019077,6,9,3,0.26055555555555554,0,2,1,0.08333333333333333,0.5263157894736842,2,4,0,1
SHIP019078,8,1,2,0.6100000000000001,0,0,1,0.25,0.5789473684210527,10,2,0,4
SHIP019079,8,4,0,0.6283333333333334,0,1,1,0.25,0.7368421052631579,2,3,0,1
SHIP019080,9,5,3,0.5311111111111111,0,2,1,0.16666666666666669,0.5263157894736842,11,3,0,4
SHIP019081,1,8,0,0.24333333333333335,0,2,1,0.08333333333333333,0.5263157894736842,7,2,0,3
SHIP019082,6,4,2,0.2138888888888889,0,1,1,0.0,0.7368421052631579,6,0,0,3
SHIP019083,5,3,3,0.39277777777777784,0,1,1,0.16666666666666669,0.631578947368421,11,4,0,4
SHIP019084,7,4,2,0.5777777777777777,0,0,1,0.25,0.5789473684210527,2,2,0,1
SHIP019085,6,4,1,0.8927777777777777,0,2,1,0.4166666666666667,0.7894736842105263,4,1,0,2
SHIP019086,4,5,0,0.22444444444444445,2,1,1,0.16666666666666669,0.42105263157894735,1,5,1,1
SHIP019087,9,4,1,0.7849999999999999,0,2,1,0.3333333333333333,0.5263157894736842,1,0,0,1
SHIP019088,5,1,2,0.335,0,2,1,0.08333333333333333,0.631578947368421,6,1,0,3
SHIP019089,1,8,0,0.6844444444444444,1,1,1,0.25,0.8421052631578947,11,6,1,4
SHIP019090,9,6,3,0.9022222222222223,0,1,1,0.4166666666666667,0.6842105263157894,3,4,0,2
SHIP019091,7,8,3,0.3227777777777778,1,1,1,0.08333333333333333,0.5789473684210527,11,4,0,4
SHIP019092,9,0,1,0.47833333333333333,0,0,1,0.16666666666666669,0.5789473684210527,7,2,0,3
SHIP019093,6,8,3,0.7838888888888889,0,0,1,0.3333333333333333,0.7894736842105263,7,0,0,3
SHIP019094,1,6,1,0.2177777777777778,0,1,0,0.0,0.47368421052631576,5,5,1,2
SHIP019095,0,1,3,0.6272222222222221,0,1,1,0.25,0.631578947368421,6,6,1,3
SHIP019096,6,7,2,0.3227777777777778,0,2,1,0.08333333333333333,0.5263157894736842,7,4,0,3
SHIP019097,8,4,0,0.315,0,1,0,0.08333333333333333,0.47368421052631576,10,6,1,4
SHIP019098,4,0,1,0.9594444444444443,2,2,1,0.4166666666666667,0.5789473684210527,2,1,0,1
SHIP019099,9,0,2,0.6100000000000001,0,1,0,0.25,0.47368421052631576,8,3,0,3
SHIP019100,3,6,1,0.8094444444444444,0,1,1,0.3333333333333333,0.6842105263157894,3,2,0,2
SHIP019101,3,5,0,0.19222222222222224,0,1,0,0.0,0.47368421052631576,6,5,1,3
SHIP019102,0,1,3,0.5783333333333334,1,2,1,0.25,0.631578947368421,3,3,0,2
SHIP019103,9,6,0,0.4172222222222222,0,1,0,0.16666666666666669,0.47368421052631576,10,4,0,4
SHIP019104,2,1,2,0.295,1,1,1,0.08333333333333333,0.5789473684210527,9,1,0,4
SHIP019105,1,7,2,0.6183333333333334,0,1,0,0.25,0.47368421052631576,7,0,0,3
SHIP019106,0,2,0,0.8300000000000001,0,1,0,0.3333333333333333,0.47368421052631576,4,0,0,2
SHIP019107,7,1,1,0.693888888888889,1,1,1,0.25,0.6842105263157894,7,5,1,3
SHIP019108,1,9,2,0.32222222222222224,0,1,0,0.08333333333333333,0.47368421052631576,5,6,1,2
SHIP019109,1,8,2,0.7322222222222223,3,2,1,0.3333333333333333,0.6842105263157894,4,6,1,2
SHIP019110,5,1,2,0.691111111111111,1,1,1,0.25,0.5789473684210527,5,5,1,2
SHIP019111,3,0,3,0.5505555555555555,1,2,1,0.16666666666666669,0.631578947368421,11,1,0,4
SHIP019112,0,1,1,0.5466666666666666,2,2,1,0.16666666666666669,0.5789473684210527,4,4,0,2
SHIP019113,2,7,2,0.8522222222222222,0,1,1,0.3333333333333333,0.7368421052631579,11,5,1,4
SHIP019114,6,5,3,0.6744444444444444,0,0,1,0.25,0.5789473684210527,6,4,0,3
SHIP019115,2,8,2,0.22555555555555556,0,1,0,0.08333333333333333,0.47368421052631576,7,6,1,3
SHIP019116,9,0,3,0.24055555555555558,0,1,0,0.08333333333333333,0.47368421052631576,1,5,1,1
SHIP019117,9,0,0,0.9927777777777778,2,0,1,0.4166666666666667,0.631578947368421,11,3,0,4
SHIP019118,6,1,3,0.08722222222222223,0,2,1,0.08333333333333333,0.42105263157894735,5,2,0,2
SHIP019119,3,1,0,0.8366666666666667,0,1,1,0.3333333333333333,0.6842105263157894,3,3,0,2
SHIP019120,4,1,0,0.73,1,1,1,0.3333333333333333,0.5789473684210527,9,2,0,4
SHIP019121,1,7,1,0.7649999999999999,0,2,1,0.3333333333333333,0.5263157894736842,4,3,0,2
SHIP019122,0,7,0,0.5888888888888888,0,2,1,0.25,0.5263157894736842,2,2,0,1
SHIP019123,7,1,1,0.12333333333333335,0,1,0,0.0,0.47368421052631576,9,1,0,4
SHIP019124,6,8,1,0.8005555555555555,0,1,0,0.3333333333333333,0.47368421052631576,8,3,0,3
SHIP019125,6,7,1,0.7338888888888888,0,0,1,0.3333333333333333,0.5789473684210527,2,1,0,1
SHIP019126,6,1,3,0.031666666666666676,1,2,1,0.0,0.631578947368421,5,5,1,2
SHIP019127,2,7,3,0.315,0,2,1,0.08333333333333333,0.7894736842105263,12,6,1,1
SHIP019128,6,1,2,0.7366666666666666,1,2,1,0.3333333333333333,0.631578947368421,7,0,0,3
SHIP019129,1,6,2,0.2977777777777778,0,2,1,0.08333333333333333,0.5263157894736842,5,1,0,2
SHIP019130,6,2,3,0.29555555555555557,0,2,1,0.08333333333333333,0.5263157894736842,9,2,0,4
SHIP019131,3,4,1,0.9572222222222222,2,2,1,0.4166666666666667,0.6842105263157894,9,4,0,4
SHIP019132,5,6,2,0.43722222222222223,0,1,0,0.16666666666666669,0.47368421052631576,12,5,1,1
SHIP019133,7,6,0,0.21166666666666667,0,1,1,0.0,0.7368421052631579,4,0,0,2
SHIP019134,1,9,1,0.19333333333333336,0,1,0,0.0,0.47368421052631576,4,2,0,2
SHIP019135,7,6,2,0.9288888888888889,0,0,1,0.4166666666666667,0.5789473684210527,1,1,0,1
