Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend
SHIP015319,2,6,2023-07-07,2023-07-09,2023-07-09,3,0.2611111111111111,0,1,0,0.2,0.0,7,4,0
SHIP015320,5,0,2024-01-28,2024-02-02,2024-02-07,3,0.7905555555555555,0,1,1,0.8,0.5,1,6,1
SHIP015321,9,5,2023-10-08,2023-10-12,2023-10-12,1,0.7077777777777778,0,1,0,0.6000000000000001,0.0,10,6,1
SHIP015323,9,1,2024-03-07,2024-03-08,2024-03-09,3,0.13333333333333333,0,2,1,0.0,0.1,3,3,0
SHIP015324,8,5,2024-05-14,2024-05-20,2024-05-20,0,0.9394444444444443,0,1,0,1.0000000000000002,0.0,5,1,0
SHIP015325,8,7,2024-05-29,2024-06-03,2024-06-05,2,0.8049999999999999,2,2,1,0.8,0.2,5,2,0
SHIP015326,4,2,2023-01-02,2023-01-08,2023-01-08,2,0.9216666666666666,0,1,0,1.0000000000000002,0.0,1,0,0
SHIP015327,8,0,2023-06-08,2023-06-10,2023-06-10,1,0.3844444444444445,0,1,0,0.2,0.0,6,3,0
SHIP015328,2,5,2023-05-07,2023-05-08,2023-05-10,2,0.09055555555555556,0,0,1,0.0,0.2,5,6,1
SHIP015329,2,1,2023-10-29,2023-11-03,2023-11-03,3,0.8266666666666667,0,1,0,0.8,0.0,10,6,1
SHIP015330,9,5,2024-01-05,2024-01-10,2024-01-12,1,0.8600000000000001,0,0,1,0.8,0.2,1,4,0
SHIP015334,4,5,2024-04-04,2024-04-06,2024-04-09,1,0.3538888888888889,1,2,1,0.2,0.30000000000000004,4,3,0
SHIP015335,2,7,2024-01-17,2024-01-18,2024-01-20,1,0.10722222222222222,1,1,1,0.0,0.2,1,2,0
SHIP015336,5,7,2023-11-05,2023-11-06,2023-11-08,2,0.2172222222222222,0,0,1,0.0,0.2,11,6,1
SHIP015337,6,5,2024-05-06,2024-05-10,2024-05-12,3,0.5611111111111111,0,0,1,0.6000000000000001,0.2,5,0,0
SHIP015338,3,4,2023-02-19,2023-02-20,2023-02-27,3,0.11944444444444446,2,2,1,0.0,0.7000000000000001,2,6,1
SHIP015339,6,3,2023-01-05,2023-01-10,2023-01-14,2,0.7827777777777778,0,2,1,0.8,0.4,1,3,0
SHIP015340,3,0,2023-04-30,2023-05-03,2023-05-03,1,0.5266666666666666,0,1,0,0.4000000000000001,0.0,4,6,1
SHIP015341,4,6,2024-05-17,2024-05-23,2024-05-27,1,0.9683333333333333,0,0,1,1.0000000000000002,0.4,5,4,0
SHIP015342,1,5,2023-01-16,2023-01-17,2023-01-19,2,0.10833333333333334,1,1,1,0.0,0.2,1,0,0
SHIP015343,5,7,2023-08-28,2023-08-30,2023-08-31,3,0.27666666666666667,0,2,1,0.2,0.1,8,0,0
SHIP015344,9,5,2023-08-15,2023-08-18,2023-08-19,0,0.43444444444444447,0,2,1,0.4000000000000001,0.1,8,1,0
SHIP015345,1,8,2023-07-02,2023-07-04,2023-07-06,0,0.3561111111111111,2,2,1,0.2,0.2,7,6,1
SHIP015346,0,8,2023-09-12,2023-09-16,2023-09-17,3,0.6366666666666667,0,2,1,0.6000000000000001,0.1,9,1,0
SHIP015347,9,7,2023-11-20,2023-11-23,2023-11-29,2,0.44555555555555554,0,2,1,0.4000000000000001,0.6000000000000001,11,0,0
SHIP015348,3,7,2024-02-16,2024-02-18,2024-02-19,0,0.3827777777777778,0,2,1,0.2,0.1,2,4,0
SHIP015349,1,8,2023-03-26,2023-03-31,2023-03-31,2,0.8494444444444444,0,1,0,0.8,0.0,3,6,1
SHIP015350,5,2,2023-01-19,2023-01-20,2023-01-21,3,0.07944444444444446,0,2,1,0.0,0.1,1,3,0
SHIP015351,4,2,2023-01-24,2023-01-27,2023-01-28,3,0.5133333333333334,2,1,1,0.4000000000000001,0.1,1,1,0
SHIP015352,7,3,2023-09-18,2023-09-19,2023-09-22,1,0.08555555555555555,0,1,1,0.0,0.30000000000000004,9,0,0
SHIP015353,1,7,2023-12-05,2023-12-06,2023-12-07,1,0.022777777777777786,2,1,1,0.0,0.1,12,1,0
SHIP015354,5,1,2024-04-02,2024-04-04,2024-04-07,3,0.35444444444444445,0,1,1,0.2,0.30000000000000004,4,1,0
SHIP015355,2,4,2024-03-20,2024-03-21,2024-03-23,2,0.06611111111111112,0,1,1,0.0,0.2,3,2,0
SHIP015356,7,8,2024-05-11,2024-05-15,2024-05-15,2,0.6266666666666667,0,1,0,0.6000000000000001,0.0,5,5,1
SHIP015357,3,1,2024-02-24,2024-02-28,2024-02-28,0,0.6694444444444445,0,1,0,0.6000000000000001,0.0,2,5,1
SHIP015358,0,5,2024-01-01,2024-01-07,2024-01-14,0,0.9566666666666666,1,1,1,1.0000000000000002,0.7000000000000001,1,0,0
SHIP015359,8,2,2023-01-25,2023-01-29,2023-01-29,2,0.6094444444444445,0,1,0,0.6000000000000001,0.0,1,2,0
SHIP015361,9,8,2024-02-08,2024-02-14,2024-02-21,0,0.9855555555555555,2,2,1,1.0000000000000002,0.7000000000000001,2,3,0
SHIP015362,0,8,2023-11-02,2023-11-05,2023-11-08,0,0.5016666666666667,3,1,1,0.4000000000000001,0.30000000000000004,11,3,0
SHIP015363,2,3,2023-09-08,2023-09-14,2023-09-14,3,0.8961111111111111,0,1,0,1.0000000000000002,0.0,9,4,0
SHIP015364,8,4,2023-05-12,2023-05-14,2023-05-15,0,0.25833333333333336,0,2,1,0.2,0.1,5,4,0
SHIP015365,0,4,2024-03-11,2024-03-12,2024-03-12,0,0.2122222222222222,0,1,0,0.0,0.0,3,0,0
SHIP015366,4,1,2024-02-15,2024-02-17,2024-02-20,3,0.31,3,1,1,0.2,0.30000000000000004,2,3,0
SHIP015367,7,6,2023-06-09,2023-06-13,2023-06-15,1,0.69,1,1,1,0.6000000000000001,0.2,6,4,0
SHIP015368,3,9,2024-01-16,2024-01-20,2024-01-22,3,0.625,0,0,1,0.6000000000000001,0.2,1,1,0
SHIP015369,5,6,2024-05-07,2024-05-08,2024-05-13,2,0.01833333333333334,0,2,1,0.0,0.5,5,1,0
SHIP015370,4,2,2024-01-11,2024-01-14,2024-01-20,2,0.5238888888888888,1,1,1,0.4000000000000001,0.6000000000000001,1,3,0
SHIP015371,7,6,2023-08-04,2023-08-10,2023-08-13,1,0.921111111111111,2,0,1,1.0000000000000002,0.30000000000000004,8,4,0
SHIP015372,9,7,2024-02-19,2024-02-23,2024-02-25,3,0.6822222222222223,0,0,1,0.6000000000000001,0.2,2,0,0
SHIP015373,0,8,2024-04-16,2024-04-19,2024-04-20,1,0.44722222222222224,2,1,1,0.4000000000000001,0.1,4,1,0
SHIP015374,1,6,2024-01-10,2024-01-12,2024-01-13,3,0.29833333333333334,0,2,1,0.2,0.1,1,2,0
SHIP015375,7,8,2023-03-18,2023-03-22,2023-03-26,2,0.596111111111111,0,0,1,0.6000000000000001,0.4,3,5,1
SHIP015376,3,2,2023-12-15,2023-12-17,2023-12-18,2,0.24055555555555558,0,2,1,0.2,0.1,12,4,0
SHIP015377,2,6,2024-04-02,2024-04-07,2024-04-08,0,0.8833333333333333,0,2,1,0.8,0.1,4,1,0
SHIP015378,1,0,2024-02-28,2024-03-03,2024-03-05,3,0.6327777777777779,0,0,1,0.6000000000000001,0.2,2,2,0
SHIP015380,5,1,2024-03-21,2024-03-23,2024-03-23,1,0.24,0,1,0,0.2,0.0,3,3,0
SHIP015381,4,5,2023-09-30,2023-10-04,2023-10-06,1,0.6000000000000001,2,2,1,0.6000000000000001,0.2,9,5,1
SHIP015383,9,2,2023-06-06,2023-06-08,2023-06-09,3,0.38222222222222224,0,2,1,0.2,0.1,6,1,0
SHIP015384,3,0,2023-06-25,2023-06-26,2023-06-27,0,0.13777777777777778,0,2,1,0.0,0.1,6,6,1
SHIP015385,1,3,2024-03-09,2024-03-10,2024-03-14,3,0.052777777777777785,1,0,1,0.0,0.4,3,5,1
SHIP015386,5,7,2024-01-14,2024-01-17,2024-01-17,0,0.4005555555555556,0,1,0,0.4000000000000001,0.0,1,6,1
SHIP015387,7,1,2023-03-27,2023-04-02,2023-04-09,1,0.9438888888888888,0,0,1,1.0000000000000002,0.7000000000000001,3,0,0
SHIP015388,9,0,2023-09-26,2023-10-02,2023-10-09,0,0.9416666666666667,1,1,1,1.0000000000000002,0.7000000000000001,9,1,0
SHIP015390,4,8,2023-03-22,2023-03-24,2023-03-24,1,0.29444444444444445,0,1,0,0.2,0.0,3,2,0
SHIP015391,4,1,2023-08-21,2023-08-22,2023-08-30,2,0.17722222222222223,3,1,1,0.0,0.8,8,0,0
SHIP015392,9,4,2023-09-03,2023-09-05,2023-09-07,1,0.25555555555555554,2,2,1,0.2,0.2,9,6,1
SHIP015393,0,1,2023-05-28,2023-05-29,2023-05-29,0,0.2188888888888889,0,1,0,0.0,0.0,5,6,1
SHIP015394,7,8,2023-03-08,2023-03-11,2023-03-11,1,0.42611111111111116,0,1,0,0.4000000000000001,0.0,3,2,0
SHIP015395,9,0,2023-01-08,2023-01-09,2023-01-09,2,0.11833333333333335,0,1,0,0.0,0.0,1,6,1
SHIP015396,9,3,2024-01-18,2024-01-21,2024-01-22,2,0.5105555555555557,0,2,1,0.4000000000000001,0.1,1,3,0
SHIP015397,1,4,2023-01-08,2023-01-11,2023-01-12,2,0.4511111111111111,2,1,1,0.4000000000000001,0.1,1,6,1
SHIP015398,0,2,2024-02-29,2024-03-01,2024-03-03,2,0.05111111111111111,1,1,1,0.0,0.2,2,3,0
SHIP015399,9,1,2023-02-18,2023-02-24,2023-02-27,0,0.9783333333333333,0,2,1,1.0000000000000002,0.30000000000000004,2,5,1
SHIP015400,5,1,2023-02-18,2023-02-22,2023-02-24,2,0.6238888888888889,0,1,1,0.6000000000000001,0.2,2,5,1
SHIP015401,4,2,2023-06-20,2023-06-22,2023-06-22,1,0.34444444444444444,0,1,0,0.2,0.0,6,1,0
SHIP015402,3,0,2024-01-15,2024-01-18,2024-01-19,0,0.5261111111111112,0,2,1,0.4000000000000001,0.1,1,0,0
SHIP015403,1,5,2023-08-12,2023-08-13,2023-08-13,2,0.06722222222222224,0,1,0,0.0,0.0,8,5,1
SHIP015404,9,6,2023-01-12,2023-01-16,2023-01-18,0,0.6872222222222222,2,2,1,0.6000000000000001,0.2,1,3,0
SHIP015405,1,7,2023-04-13,2023-04-16,2023-04-18,1,0.5172222222222222,1,1,1,0.4000000000000001,0.2,4,3,0
SHIP015406,6,3,2023-12-03,2023-12-04,2023-12-11,0,0.07777777777777778,0,0,1,0.0,0.7000000000000001,12,6,1
SHIP015407,9,1,2023-09-05,2023-09-07,2023-09-09,3,0.33111111111111113,0,0,1,0.2,0.2,9,1,0
SHIP015408,2,3,2024-02-13,2024-02-16,2024-02-16,2,0.4255555555555555,0,1,0,0.4000000000000001,0.0,2,1,0
SHIP015409,1,6,2024-05-31,2024-06-05,2024-06-07,3,0.7716666666666667,0,0,1,0.8,0.2,5,4,0
SHIP015410,8,9,2023-02-09,2023-02-13,2023-02-13,1,0.6044444444444443,0,1,0,0.6000000000000001,0.0,2,3,0
SHIP015411,1,6,2024-02-19,2024-02-25,2024-02-26,0,0.9055555555555554,2,1,1,1.0000000000000002,0.1,2,0,0
SHIP015412,6,1,2023-02-19,2023-02-25,2023-03-04,1,0.9566666666666666,0,0,1,1.0000000000000002,0.7000000000000001,2,6,1
SHIP015413,4,5,2024-04-20,2024-04-21,2024-04-21,1,0.1572222222222222,0,1,0,0.0,0.0,4,5,1
SHIP015414,3,5,2023-03-26,2023-03-29,2023-03-31,1,0.4366666666666667,1,1,1,0.4000000000000001,0.2,3,6,1
SHIP015415,2,8,2023-11-30,2023-12-03,2023-12-12,0,0.5222222222222221,3,2,1,0.4000000000000001,0.9,11,3,0
SHIP015416,8,3,2023-04-12,2023-04-13,2023-04-13,2,0.11722222222222223,0,1,0,0.0,0.0,4,2,0
SHIP015417,3,9,2023-08-02,2023-08-05,2023-08-06,2,0.5383333333333333,2,1,1,0.4000000000000001,0.1,8,2,0
SHIP015418,8,3,2023-09-26,2023-09-27,2023-09-27,0,0.10555555555555557,0,1,0,0.0,0.0,9,1,0
SHIP015419,0,8,2024-05-26,2024-05-28,2024-05-31,1,0.27611111111111114,0,2,1,0.2,0.30000000000000004,5,6,1
SHIP015420,6,8,2023-05-10,2023-05-15,2023-05-15,0,0.8511111111111112,0,1,0,0.8,0.0,5,2,0
SHIP015421,8,2,2023-02-01,2023-02-02,2023-02-03,0,0.05666666666666667,0,2,1,0.0,0.1,2,2,0
SHIP015422,8,6,2023-05-07,2023-05-09,2023-05-10,1,0.3338888888888889,2,1,1,0.2,0.1,5,6,1
SHIP015423,4,8,2023-02-09,2023-02-14,2023-02-18,3,0.8872222222222221,0,2,1,0.8,0.4,2,3,0
SHIP015424,0,7,2024-04-07,2024-04-10,2024-04-10,0,0.4272222222222222,0,1,0,0.4000000000000001,0.0,4,6,1
SHIP015425,7,3,2024-05-27,2024-06-01,2024-06-04,3,0.8627777777777779,1,2,1,0.8,0.30000000000000004,5,0,0
SHIP015426,1,0,2023-08-08,2023-08-09,2023-08-09,2,0.14222222222222225,0,1,0,0.0,0.0,8,1,0
SHIP015427,3,9,2023-01-21,2023-01-24,2023-01-31,1,0.4877777777777778,2,2,1,0.4000000000000001,0.7000000000000001,1,5,1
SHIP015428,7,8,2023-03-16,2023-03-21,2023-03-21,1,0.8883333333333334,0,1,0,0.8,0.0,3,3,0
SHIP015429,1,7,2023-07-31,2023-08-04,2023-08-05,3,0.6427777777777779,2,1,1,0.6000000000000001,0.1,7,0,0
SHIP015430,9,8,2024-04-30,2024-05-02,2024-05-02,1,0.29833333333333334,0,1,0,0.2,0.0,4,1,0
SHIP015431,6,0,2023-06-09,2023-06-11,2023-06-12,3,0.34555555555555556,0,2,1,0.2,0.1,6,4,0
SHIP015432,7,5,2024-04-13,2024-04-17,2024-04-20,3,0.5638888888888889,2,1,1,0.6000000000000001,0.30000000000000004,4,5,1
SHIP015433,2,4,2023-04-07,2023-04-10,2023-04-16,3,0.49166666666666664,2,0,1,0.4000000000000001,0.6000000000000001,4,4,0
SHIP015434,2,7,2024-02-09,2024-02-15,2024-02-16,1,0.96,2,1,1,1.0000000000000002,0.1,2,4,0
SHIP015435,3,7,2023-04-11,2023-04-16,2023-04-17,2,0.8783333333333334,2,1,1,0.8,0.1,4,1,0
SHIP015436,8,7,2024-01-19,2024-01-20,2024-01-23,3,0.1627777777777778,1,2,1,0.0,0.30000000000000004,1,4,0
SHIP015439,2,5,2023-03-09,2023-03-10,2023-03-10,1,0.1727777777777778,0,1,0,0.0,0.0,3,3,0
SHIP015440,1,5,2023-07-12,2023-07-18,2023-07-18,0,0.9994444444444444,0,1,0,1.0000000000000002,0.0,7,2,0
SHIP015441,0,6,2023-06-05,2023-06-10,2023-06-10,1,0.8722222222222222,0,1,0,0.8,0.0,6,0,0
SHIP015442,4,3,2023-07-30,2023-07-31,2023-08-05,2,0.0050000000000000044,0,1,1,0.0,0.5,7,6,1
SHIP015443,7,6,2023-12-11,2023-12-14,2023-12-18,3,0.46888888888888886,0,2,1,0.4000000000000001,0.4,12,0,0
SHIP015444,4,9,2023-11-09,2023-11-12,2023-11-12,1,0.455,0,1,0,0.4000000000000001,0.0,11,3,0
SHIP015445,7,2,2024-02-08,2024-02-13,2024-02-13,0,0.8272222222222223,0,1,0,0.8,0.0,2,3,0
SHIP015446,8,7,2023-09-05,2023-09-08,2023-09-16,3,0.4677777777777778,3,1,1,0.4000000000000001,0.8,9,1,0
SHIP015447,8,2,2023-03-10,2023-03-13,2023-03-14,3,0.4205555555555555,0,2,1,0.4000000000000001,0.1,3,4,0
SHIP015448,4,8,2023-06-25,2023-06-29,2023-07-02,3,0.675,0,1,1,0.6000000000000001,0.30000000000000004,6,6,1
SHIP015449,0,4,2023-05-20,2023-05-21,2023-05-27,0,0.19333333333333336,0,2,1,0.0,0.6000000000000001,5,5,1
SHIP015450,5,2,2024-03-10,2024-03-13,2024-03-14,0,0.5527777777777778,2,1,1,0.4000000000000001,0.1,3,6,1
SHIP015451,9,5,2023-04-16,2023-04-19,2023-04-25,1,0.41777777777777775,1,2,1,0.4000000000000001,0.6000000000000001,4,6,1
SHIP015452,1,4,2023-12-30,2024-01-05,2024-01-08,0,0.9138888888888888,0,1,1,1.0000000000000002,0.30000000000000004,12,5,1
SHIP015453,3,4,2024-03-14,2024-03-15,2024-03-21,1,0.02888888888888891,1,1,1,0.0,0.6000000000000001,3,3,0
SHIP015454,1,7,2023-07-01,2023-07-05,2023-07-06,1,0.7044444444444444,0,2,1,0.6000000000000001,0.1,7,5,1
SHIP015455,2,1,2023-06-25,2023-06-27,2023-06-27,3,0.26944444444444443,0,1,0,0.2,0.0,6,6,1
SHIP015456,6,2,2023-04-14,2023-04-16,2023-04-17,3,0.32,0,2,1,0.2,0.1,4,4,0
SHIP015457,2,5,2023-07-07,2023-07-09,2023-07-11,1,0.23833333333333334,2,2,1,0.2,0.2,7,4,0
SHIP015458,2,8,2023-06-20,2023-06-23,2023-06-25,1,0.435,0,0,1,0.4000000000000001,0.2,6,1,0
SHIP015459,9,3,2024-04-12,2024-04-15,2024-04-21,0,0.40944444444444444,0,0,1,0.4000000000000001,0.6000000000000001,4,4,0
SHIP015460,5,4,2024-04-01,2024-04-03,2024-04-08,3,0.22500000000000003,0,2,1,0.2,0.5,4,0,0
SHIP015461,2,8,2023-12-31,2024-01-01,2024-01-02,1,0.17222222222222222,0,2,1,0.0,0.1,12,6,1
SHIP015462,3,8,2023-04-29,2023-05-04,2023-05-05,2,0.8072222222222223,0,2,1,0.8,0.1,4,5,1
SHIP015463,2,5,2023-03-24,2023-03-30,2023-04-01,3,0.9166666666666665,0,0,1,1.0000000000000002,0.2,3,4,0
SHIP015464,0,6,2023-01-30,2023-02-05,2023-02-08,2,0.9116666666666666,0,1,1,1.0000000000000002,0.30000000000000004,1,0,0
SHIP015466,9,3,2023-01-22,2023-01-27,2023-01-27,3,0.8533333333333333,0,1,0,0.8,0.0,1,6,1
SHIP015467,3,7,2023-02-24,2023-02-28,2023-02-28,1,0.72,0,1,0,0.6000000000000001,0.0,2,4,0
SHIP015469,4,8,2023-05-02,2023-05-08,2023-05-10,2,0.9094444444444445,1,1,1,1.0000000000000002,0.2,5,1,0
SHIP015470,4,3,2024-01-11,2024-01-13,2024-01-13,3,0.33666666666666667,0,1,0,0.2,0.0,1,3,0
SHIP015471,8,3,2024-02-04,2024-02-08,2024-02-12,1,0.6255555555555556,2,1,1,0.6000000000000001,0.4,2,6,1
SHIP015472,3,8,2023-06-24,2023-06-30,2023-07-02,3,0.9777777777777776,2,2,1,1.0000000000000002,0.2,6,5,1
SHIP015473,8,1,2024-05-23,2024-05-28,2024-05-29,2,0.7849999999999999,0,2,1,0.8,0.1,5,3,0
SHIP015474,5,1,2024-02-13,2024-02-14,2024-02-15,2,0.14944444444444444,0,2,1,0.0,0.1,2,1,0
SHIP015475,8,1,2023-09-12,2023-09-18,2023-09-20,2,0.9616666666666667,0,0,1,1.0000000000000002,0.2,9,1,0
SHIP015476,7,8,2024-04-16,2024-04-22,2024-04-25,2,0.9199999999999999,0,2,1,1.0000000000000002,0.30000000000000004,4,1,0
SHIP015477,4,7,2023-08-10,2023-08-15,2023-08-15,3,0.8472222222222223,0,1,0,0.8,0.0,8,3,0
SHIP015478,1,6,2024-01-01,2024-01-06,2024-01-08,0,0.8194444444444444,2,2,1,0.8,0.2,1,0,0
SHIP015479,1,6,2024-02-26,2024-03-03,2024-03-05,1,0.94,0,0,1,1.0000000000000002,0.2,2,0,0
SHIP015480,0,6,2024-05-03,2024-05-05,2024-05-09,1,0.26333333333333336,0,1,1,0.2,0.4,5,4,0
SHIP015481,6,2,2023-08-30,2023-09-04,2023-09-05,1,0.7938888888888889,0,2,1,0.8,0.1,8,2,0
SHIP015482,0,5,2024-05-05,2024-05-11,2024-05-12,0,0.9605555555555556,0,2,1,1.0000000000000002,0.1,5,6,1
SHIP015483,1,3,2023-08-09,2023-08-12,2023-08-13,1,0.5483333333333333,0,2,1,0.4000000000000001,0.1,8,2,0
SHIP015484,4,8,2023-10-24,2023-10-28,2023-10-29,3,0.7027777777777777,0,2,1,0.6000000000000001,0.1,10,1,0
SHIP015485,3,4,2023-08-28,2023-09-01,2023-09-02,3,0.6927777777777777,0,2,1,0.6000000000000001,0.1,8,0,0
SHIP015486,2,8,2024-03-26,2024-03-30,2024-03-31,1,0.6988888888888889,2,1,1,0.6000000000000001,0.1,3,1,0
SHIP015487,3,9,2023-12-09,2023-12-13,2023-12-16,2,0.5705555555555555,0,1,1,0.6000000000000001,0.30000000000000004,12,5,1
SHIP015488,3,6,2023-01-09,2023-01-11,2023-01-11,2,0.3561111111111111,0,1,0,0.2,0.0,1,0,0
SHIP015489,6,9,2023-09-01,2023-09-02,2023-09-02,2,0.021666666666666667,0,1,0,0.0,0.0,9,4,0
SHIP015490,2,4,2023-07-12,2023-07-13,2023-07-15,1,0.08055555555555557,1,1,1,0.0,0.2,7,2,0
SHIP015491,9,3,2023-02-26,2023-03-04,2023-03-04,3,0.9483333333333333,0,1,0,1.0000000000000002,0.0,2,6,1
SHIP015492,4,0,2023-03-17,2023-03-20,2023-03-21,0,0.5122222222222221,2,1,1,0.4000000000000001,0.1,3,4,0
SHIP015493,2,6,2023-10-31,2023-11-03,2023-11-11,1,0.4644444444444445,1,2,1,0.4000000000000001,0.8,10,1,0
SHIP015494,9,8,2024-05-02,2024-05-03,2024-05-05,0,0.02833333333333335,0,1,1,0.0,0.2,5,3,0
SHIP015495,6,5,2024-03-01,2024-03-06,2024-03-10,1,0.74,0,1,1,0.8,0.4,3,4,0
SHIP015496,6,0,2023-09-10,2023-09-16,2023-09-18,0,0.9366666666666665,1,1,1,1.0000000000000002,0.2,9,6,1
SHIP015497,9,8,2023-02-11,2023-02-17,2023-02-18,3,0.8894444444444445,0,2,1,1.0000000000000002,0.1,2,5,1
SHIP015498,9,5,2023-03-05,2023-03-10,2023-03-13,3,0.8766666666666667,3,1,1,0.8,0.30000000000000004,3,6,1
SHIP015499,5,6,2023-07-20,2023-07-26,2023-07-30,2,0.9016666666666666,0,2,1,1.0000000000000002,0.4,7,3,0
SHIP015500,0,1,2023-08-07,2023-08-12,2023-08-14,1,0.7966666666666666,0,0,1,0.8,0.2,8,0,0
SHIP015501,7,2,2024-03-14,2024-03-16,2024-03-17,1,0.2861111111111111,0,2,1,0.2,0.1,3,3,0
SHIP015502,2,8,2023-10-15,2023-10-21,2023-10-23,2,0.9094444444444445,1,1,1,1.0000000000000002,0.2,10,6,1
SHIP015503,6,3,2024-05-24,2024-05-25,2024-05-26,2,0.09888888888888889,0,2,1,0.0,0.1,5,4,0
SHIP015504,8,4,2023-01-30,2023-01-31,2023-02-03,0,0.026111111111111113,2,1,1,0.0,0.30000000000000004,1,0,0
SHIP015505,1,7,2023-07-28,2023-07-29,2023-07-30,0,0.0016666666666666774,0,2,1,0.0,0.1,7,4,0
SHIP015506,1,3,2024-04-05,2024-04-10,2024-04-16,0,0.8716666666666666,2,0,1,0.8,0.6000000000000001,4,4,0
SHIP015507,2,1,2023-02-09,2023-02-10,2023-02-13,2,0.0016666666666666774,3,1,1,0.0,0.30000000000000004,2,3,0
SHIP015508,4,6,2023-07-08,2023-07-14,2023-07-16,2,0.94,1,1,1,1.0000000000000002,0.2,7,5,1
SHIP015509,0,2,2023-08-25,2023-08-31,2023-08-31,2,0.9394444444444443,0,1,0,1.0000000000000002,0.0,8,4,0
SHIP015511,3,9,2023-12-11,2023-12-17,2023-12-23,0,0.9472222222222222,1,1,1,1.0000000000000002,0.6000000000000001,12,0,0
SHIP015512,3,6,2024-05-23,2024-05-27,2024-05-27,3,0.665,0,1,0,0.6000000000000001,0.0,5,3,0
SHIP015513,0,7,2023-09-25,2023-09-27,2023-10-04,3,0.38,1,2,1,0.2,0.7000000000000001,9,0,0
SHIP015514,1,2,2023-08-29,2023-09-03,2023-09-08,3,0.7344444444444445,1,1,1,0.8,0.5,8,1,0
SHIP015515,3,9,2024-01-25,2024-01-30,2024-02-01,0,0.7388888888888889,1,1,1,0.8,0.2,1,3,0
SHIP015516,3,0,2023-03-17,2023-03-22,2023-03-28,3,0.7350000000000001,1,1,1,0.8,0.6000000000000001,3,4,0
SHIP015517,9,3,2023-05-07,2023-05-08,2023-05-10,0,0.2038888888888889,1,1,1,0.0,0.2,5,6,1
SHIP015518,1,9,2023-07-14,2023-07-19,2023-07-26,1,0.7983333333333333,0,0,1,0.8,0.7000000000000001,7,4,0
SHIP015519,3,1,2023-08-02,2023-08-03,2023-08-06,2,0.20500000000000002,0,2,1,0.0,0.30000000000000004,8,2,0
SHIP015520,7,0,2023-03-03,2023-03-07,2023-03-09,1,0.5644444444444445,2,2,1,0.6000000000000001,0.2,3,4,0
SHIP015521,3,0,2023-12-20,2023-12-24,2023-12-25,0,0.6200000000000001,0,2,1,0.6000000000000001,0.1,12,2,0
SHIP015522,3,2,2024-01-26,2024-01-31,2024-01-31,1,0.7416666666666667,0,1,0,0.8,0.0,1,4,0
SHIP015523,6,8,2023-02-26,2023-03-04,2023-03-09,3,1.0,2,1,1,1.0000000000000002,0.5,2,6,1
SHIP015524,1,4,2023-07-15,2023-07-20,2023-07-21,1,0.7511111111111111,0,2,1,0.8,0.1,7,5,1
SHIP015525,2,6,2023-09-18,2023-09-24,2023-09-28,2,0.9916666666666667,0,1,1,1.0000000000000002,0.4,9,0,0
SHIP015526,7,4,2024-02-15,2024-02-21,2024-02-25,3,0.9205555555555556,0,1,1,1.0000000000000002,0.4,2,3,0
SHIP015527,4,1,2024-04-27,2024-05-01,2024-05-02,2,0.6655555555555555,0,2,1,0.6000000000000001,0.1,4,5,1
SHIP015528,8,6,2024-01-04,2024-01-08,2024-01-08,0,0.665,0,1,0,0.6000000000000001,0.0,1,3,0
SHIP015529,9,0,2023-06-03,2023-06-06,2023-06-09,1,0.44611111111111107,1,2,1,0.4000000000000001,0.30000000000000004,6,5,1
SHIP015530,5,4,2023-01-17,2023-01-20,2023-01-26,2,0.40777777777777774,0,2,1,0.4000000000000001,0.6000000000000001,1,1,0
SHIP015531,7,0,2023-09-02,2023-09-05,2023-09-05,2,0.43,0,1,0,0.4000000000000001,0.0,9,5,1
SHIP015532,7,5,2024-04-06,2024-04-12,2024-04-13,0,0.9594444444444443,2,1,1,1.0000000000000002,0.1,4,5,1
SHIP015533,9,0,2023-11-22,2023-11-24,2023-11-24,2,0.31222222222222223,0,1,0,0.2,0.0,11,2,0
SHIP015534,0,3,2023-06-23,2023-06-24,2023-06-24,3,0.13055555555555556,0,1,0,0.0,0.0,6,4,0
SHIP015535,4,5,2024-01-27,2024-02-01,2024-02-02,2,0.8494444444444444,2,1,1,0.8,0.1,1,5,1
SHIP015536,2,3,2023-09-18,2023-09-22,2023-09-23,0,0.6238888888888889,0,2,1,0.6000000000000001,0.1,9,0,0
SHIP015537,1,9,2023-10-06,2023-10-10,2023-10-11,3,0.7,0,2,1,0.6000000000000001,0.1,10,4,0
SHIP015538,8,5,2023-04-17,2023-04-19,2023-04-19,3,0.3627777777777778,0,1,0,0.2,0.0,4,0,0
SHIP015539,9,5,2024-04-02,2024-04-05,2024-04-08,0,0.5016666666666667,0,2,1,0.4000000000000001,0.30000000000000004,4,1,0
SHIP015540,3,8,2023-04-08,2023-04-13,2023-04-13,2,0.8205555555555555,0,1,0,0.8,0.0,4,5,1
SHIP015541,3,9,2023-04-27,2023-05-01,2023-05-02,0,0.6727777777777777,2,1,1,0.6000000000000001,0.1,4,3,0
